obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Type	
"607.0034"	"607.003530"	"54"	""			
"607.0892"	"607.09007"	"40"	""			
"607.1415"	"607.142053"	"27"	""			
"607.310351"	"607.310364"	"750"	""			
"607.3710"	"607.37146"	"40"	""			
"607.6196"	"607.619658"	"13"	""			
"607.6639"	"607.664259"	"40"	""			
"607.73666"	"607.736435"	"120"	""			
"607.8588"	"607.85927"	"68"	""			
"607.89717"	"607.897170"	"110"	""			
"608.52554"	"608.525563"	"450"	""			
"608.5430"	"608.54351"	"27"	""			
"608.5998"	"608.600813"	"54"	""			
"608.72622"	"608.726226"	"1000"	""			
"608.7387"	"608.740255"	"41"	""			
"608.7576"	"608.758621"	"0"	""			
"609.01119"	"609.011379"	"90"	""			
"609.0816"	"609.081108"	"110"	""			
"609.71945"	"609.719336"	"130"	""			
"609.908329"	"609.908322"	"830"	""			
"609.9804"	"609.98078"	"41"	""			
"610.0578"	"610.058480"	"13"	""			
"610.36417"	"610.364137"	"270"	""			
"610.45823"	"610.458237"	"1000"	""			
"610.6613"	"610.661206"	"26"	""			
"610.8411"	"610.84079"	"140"	""			
"610.8922"	"610.891856"	"41"	""			
"611.283760"	"611.283752"	"1300"	""			
"611.39635"	"611.396331"	"54"	""			
"612.055662"	"612.055648"	"610"	""			
"612.2337"	"612.232999"	"0"	""			
"612.27477"	"612.275354"	"42"	""			
"612.4675"	"612.46682"	"14"	""			
"612.57396"	"612.573904"	"250"	""			
"613.19636"	"613.196451"	"94"	""			
"613.2219"	"613.221929"	"22"	""			
"613.4794"	"613.479811"	"29"	""			
"613.5151"	"613.51353"	"14"	""			
"613.8526"	"613.851747"	"0"	""			
"613.86465"	"613.864643"	"340"	""			
"614.4565"	"614.45621"	"22"	""			
"614.52833"	"614.528281"	"280"	""			
"614.6272"	"614.627019"	"14"	""			
"614.7454"	"614.746681"	"43"	""			
"614.8788"	"614.87786"	"23"	""			
"615.4119"	"615.41342"	"0"	""			
"615.9060"	"615.90499"	"30"	""			
"615.9840"	"615.984137"	"0"	""			
"616.3249"	"616.325208"	"14"	""			
"616.7059"	"616.70624"	"0"	""			
"616.8580"	"616.85913"	"29"	""			
"617.0871"	"617.08641"	"16"	""			
"617.2044"	"617.205271"	"15"	""			
"617.7072"	"617.70765"	"19"	""			
"617.8549"	"617.855181"	"0"	""			
"617.8885"	"617.88872"	"45"	""			
"617.98488"	"617.984902"	"160"	""			
"618.0043"	"618.005711"	"7"	""			
"618.4390"	"618.438809"	"120"	""			
"618.4469"	"618.446801"	"30"	""			
"618.47368"	"618.473638"	"350"	""			
"618.80531"	"618.80514"	"140"	""			
"618.9417"	"618.941779"	"0"	""			
"619.38563"	"619.385659"	"570"	""			
"619.3978"	"619.39853"	"0"	""			
"619.4315"	"619.431658"	"0"	""			
"619.63965"	"619.639660"	"200"	""			
"619.90623"	"619.905937"	"47"	""			
"620.04326"	"620.043266"	"370"	""			
"620.0551"	"620.055250"	"0"	""			
"620.41281"	"620.412772"	"140"	""			
"620.4768"	"620.476897"	"23"	""			
"620.52561"	"620.525664"	"120"	""			
"620.6820"	"620.682498"	"0"	""			
"620.7477"	"620.748366"	"30"	""			
"621.1607"	"621.16071"	"0"	""			
"621.1663"	"621.166419"	"45"	""			
"621.36547"	"621.365539"	"50"	""			
"622.15787"	"622.15786"	"95"	""			
"622.35202"	"622.351956"	"130"	""			
"622.66274"	"622.662818"	"90"	""			
"622.6935"	"622.693498"	"32"	""			
"623.11227"	"623.112312"	"130"	""			
"623.13808"	"623.138137"	"190"	""			
"623.29745"	"623.297457"	"400"	""			
"623.4297"	"623.429878"	"25"	""			
"623.5355"	"623.535324"	"33"	""			
"623.5793"	"623.580018"	"15"	""			
"623.8244"	"623.825183"	"0"	""			
"623.8970"	"623.897671"	"15"	""			
"623.90818"	"623.908304"	"39"	""			
"623.9543"	"623.95446"	"30"	""			
"624.14162"	"624.141909"	"130"	""			
"624.1694"	"624.169220"	"30"	""			
"624.3103"	"624.311811"	"0"	""			
"624.50409"	"624.504076"	"200"	""			
"624.56183"	"624.561857"	"200"	""			
"624.69297"	"624.692954"	"120"	""			
"624.81188"	"624.812009"	"120"	""			
"625.6107"	"625.610979"	"7"	""			
"625.6751"	"625.67508"	"16"	""			
"625.69289"	"625.692807"	"120"	""			
"625.86068"	"625.860671"	"550"	""			
"626.106436"	"626.106414"	"1100"	""			
"626.2805"	"626.280123"	"4"	""			
"626.4314"	"626.43223"	"23"	""			
"626.61737"	"626.617360"	"390"	""			
"627.411664"	"627.411667"	"2000"	""			
"627.5206"	"627.52125"	"12"	""			
"627.72385"	"627.723852"	"580"	""			
"627.91666"	"627.916682"	"790"	""			
"628.52780"	"628.527805"	"630"	""			
"628.94882"	"628.948795"	"300"	""			
"629.50612"	"629.50560"	"44"	""			
"630.2019"	"630.20327"	"4"	""			
"630.42423"	"630.424257"	"320"	""			
"632.11687"	"632.115963"	"64"	""			
"632.1631"	"632.16284"	"12"	""			
"632.2207"	"632.221033"	"24"	""			
"632.2538"	"632.25309"	"10"	""			
"632.38421"	"632.384191"	"190"	""			
"632.87607"	"632.875901"	"100"	""			
"633.25118"	"633.251205"	"210"	""			
"633.8906"	"633.89130"	"23"	""			
"634.85614"	"634.855181"	"60"	""			
"635.62198"	"635.622094"	"77"	""			
"635.86212"	"635.862142"	"480"	""			
"635.91345"	"635.913550"	"230"	""			
"636.22519"	"636.225274"	"440*"	""			
"636.32716"	"636.327195"	"220"	""			
"637.74950"	"637.749577"	"31"	""			
"637.87605"	"637.876004"	"170"	""			
"637.91735"	"637.917218"	"84"	""			
"637.9793"	"637.979638"	"25"	""			
"638.04737"	"638.047698"	"41"	""			
"638.1973"	"638.196776"	"23"	""			
"638.32244"	"638.322506"	"63"	""			
"638.33422"	"638.334270"	"350"	""			
"638.78647"	"638.78648"	"33"	""			
"639.46986"	"639.46972"	"63"	""			
"640.29353"	"640.293954"	"73"	""			
"640.85985"	"640.859836"	"320"	""			
"641.61019"	"641.610177"	"530"	""			
"642.48127"	"642.481276"	"460"	""			
"643.29576"	"643.295319"	"34"	""			
"643.6462"	"643.64775"	"12"	""			
"643.83830"	"643.838303"	"84"	""			
"643.90290"	"643.902932"	"170"	""			
"644.87258"	"644.872844"	"80"	""			
"645.2845"	"645.285781"	"6"	""			
"645.5490"	"645.548982"	"12"	""			
"646.264921"	"646.264851"	"1200bl"	""			
"647.1093"	"647.10896"	"13"	""			
"647.12132"	"647.121316"	"430"	""			
"647.8942"	"647.894160"	"15"	""			
"648.0611"	"648.060981"	"39"	""			
"648.53759"	"648.537667"	"140"	""			
"649.05840"	"649.058027"	"81"	""			
"649.4981"	"649.497812"	"12"	""			
"650.35112"	"650.351097"	"430"	""			
"650.9488"	"650.94833"	"16"	""			
"651.09969"	"651.099687"	"190"	""			
"651.12518"	"651.125292"	"200"	""			
"651.13549"	"651.135725"	"210"	""			
"651.84443"	"651.844257"	"95"	""			
"651.8963"	"651.89703"	"17"	""			
"652.0938"	"652.09466"	"71"	""			
"652.9947"	"652.99549"	"0"	""			
"653.1769"	"653.177267"	"0"	""			
"653.22213"	"653.222249"	"130"	""			
"653.5645"	"653.565390"	"17"	""			
"654.0141"	"654.01525"	"74"	""			
"654.4597"	"654.459591"	"18"	""			
"654.6776"	"654.677239"	"15"	""			
"655.05475"	"655.054817"	"100"	""			
"655.8576"	"655.857287"	"18"	""			
"655.90874"	"655.908722"	"170"	""			
"656.00574"	"656.005798"	"260"	""			
"656.1244"	"656.12485"	"0"	""			
"656.1462"	"656.14606"	"0"	""			
"656.1566"	"656.15535"	"18"	""			
"656.4960"	"656.49617"	"21"	""			
"656.5895"	"656.589392"	"30"	""			
"656.6199"	"656.61927"	"13"	""			
"656.9057"	"656.90743"	"94"	""			
"656.96322"	"656.963231"	"450"	""			
"657.0097"	"657.01150"	"18"	""			
"657.28821"	"657.288139"	"120"	""			
"657.3477"	"657.347613"	"37"	""			
"657.39825"	"657.398159"	"120"	""			
"657.6800"	"657.679936"	"0"	""			
"657.765625"	"657.765630"	"650"	""			
"657.8923"	"657.89165"	"37"	""			
"658.3310"	"658.33096"	"160"	""			
"658.3585"	"658.35791"	"97"	""			
"658.4276"	"658.427910"	"160"	""			
"658.59989"	"658.599865"	"100"	""			
"659.1790"	"659.17936"	"0"	""			
"659.2554"	"659.25454"	"18"	""			
"659.36078"	"659.360526"	"57"	""			
"659.4891"	"659.489896"	"27"	""			
"660.11294"	"660.113041"	"160"	""			
"660.1537"	"660.154866"	"100"	""			
"660.4106"	"660.41046"	"16"	""			
"660.541619"	"660.541639"	"840"	""			
"661.0306"	"661.030680"	"20"	""			
"661.1194"	"661.119796"	"60"	""			
"661.4115"	"661.41244"	"15"	""			
"661.5345"	"661.53438"	"60"	""			
"661.5482"	"661.54790"	"20"	""			
"661.6845"	"661.684058"	"12"	""			
"661.70580"	"661.705788"	"510"	""			
"661.9616"	"661.962196"	"60"	""			
"661.994584"	"661.994581"	"1200"	""			
"662.2127"	"662.212355"	"20"	""			
"662.8168"	"662.816795"	"25"	""			
"662.9021"	"662.90359"	"7"	""			
"663.1806"	"663.18083"	"20"	""			
"663.34578"	"663.345772"	"160"	""			
"663.7032"	"663.702784"	"20"	""			
"664.3374"	"664.337797"	"20"	""			
"664.464969"	"664.465068"	"670"	""			
"664.65407"	"664.654101"	"640"	""			
"664.7693"	"664.769217"	"40"	""			
"664.84954"	"664.849556"	"450"	""			
"664.89586"	"664.895826"	"500"	""			
"665.1000"	"665.09987"	"20"	""			
"665.9496"	"665.948337"	"20"	""			
"666.26321"	"666.263058"	"110"	""			
"666.4956"	"666.496438"	"82"	""			
"668.7124"	"668.71255"	"37"	""			
"669.2128"	"669.21360"	"9"	""			
"669.27262"	"669.272630"	"330"	""			
"670.0487"	"670.049245"	"42"	""			
"670.0518"	"670.05246"	"20"	""			
"670.38966"	"670.389694"	"140"	""			
"670.40510"	"670.404724"	"250*"	""			
"670.40510"	"670.405490"	"250*"	""			
"670.8079"	"670.80710"	"11"	""			
"671.4497"	"671.448956"	"11"	""			
"671.51885"	"671.518852"	"160"	""			
"672.53767"	"672.53805"	"130*"	""			
"673.2242"	"673.224258"	"64"	""			
"674.25009"	"674.250024"	"76"	""			
"675.65370"	"675.653837"	"410"	""			
"675.7310"	"675.730102"	"0"	""			
"676.08923"	"676.089284"	"170"	""			
"676.57183"	"676.571833"	"230"	""			
"676.6341"	"676.634608"	"180"	""			
"676.7943"	"676.794129"	"17"	""			
"676.8164"	"676.816608"	"21"	""			
"676.9126"	"676.913489"	"31"	""			
"676.9387"	"676.938075"	"39"	""			
"677.01068"	"677.010694"	"370"	""			
"677.1323"	"677.132726"	"65"	""			
"677.9987"	"677.998393"	"340"	""			
"678.4159"	"678.41597"	"22"	""			
"678.4629"	"678.46277"	"22"	""			
"678.6363"	"678.636507"	"22"	""			
"678.9687"	"678.969347"	"22"	""			
"679.2470"	"679.24633"	"22"	""			
"679.67827"	"679.678270"	"160"	""			
"679.7834"	"679.78242"	"6"	""			
"680.47382"	"680.473716"	"160"	""			
"681.05494"	"681.054990"	"330"	""			
"681.1500"	"681.14985"	"12"	""			
"681.27752"	"681.277523"	"290"	""			
"683.2186"	"683.217502"	"17"	""			
"683.28927"	"683.289209"	"150"	""			
"684.5132"	"684.51287"	"24"	""			
"684.5867"	"684.586761"	"40"	""			
"685.05389"	"685.053911"	"46"	""			
"685.1210"	"685.121542"	"24"	""			
"685.45128"	"685.451102"	"120"	""			
"686.86383"	"686.864152"	"100"	""			
"686.9274"	"686.925946"	"49"	""			
"687.0152"	"687.015120"	"37"	""			
"687.30543"	"687.305512"	"130"	""			
"687.7874"	"687.787506"	"23"	""			
"688.8720"	"688.87290"	"250"	""			
"688.930330"	"688.930338"	"730"	""			
"689.1087"	"689.10775"	"24"	""			
"689.2639"	"689.26229"	"16"	""			
"689.8146"	"689.81312"	"0"	""			
"690.06135"	"690.06133"	"110"	""			
"690.3086"	"690.308186"	"49"	""			
"690.7374"	"690.737556"	"15"	""			
"690.98491"	"690.984948"	"730"	""			
"691.0690"	"691.067423"	"25"	""			
"691.50055"	"691.500435"	"96"	""			
"691.7036"	"691.703893"	"76"	""			
"692.1432"	"692.143761"	"51"	""			
"692.9689"	"692.968640"	"51"	""			
"693.2458"	"693.245953"	"51"	""			
"693.7080"	"693.706870"	"0"	""			
"693.8967"	"693.89558"	"0"	""			
"694.6781"	"694.67686"	"25"	""			
"695.29666"	"695.296655"	"280"	""			
"695.3230"	"695.322035"	"0"	""			
"695.6332"	"695.632296"	"25"	""			
"697.5478"	"697.54677"	"25"	""			
"698.54719"	"698.547181"	"160"	""			
"699.26966"	"699.269627"	"230"	""			
"699.303709"	"699.303699"	"860"	""			
"699.5930"	"699.592415"	"52"	""			
"700.8051"	"700.804566"	"54"	""			
"704.579704"	"704.579713"	"1100"	""			
"705.36194"	"705.361972"	"620"	""			
"707.50006"	"707.500059"	"120"	""			
"707.533358"	"707.533362"	"850"	""			
"707.8262"	"707.827889"	"140"	""			
"708.4983"	"708.49862"	"55"	""			
"708.7595"	"708.757462"	"0"	""			
"708.93395"	"708.933943"	"670"	""			
"708.9699"	"708.970724"	"110"	""			
"710.05145"	"710.051438"	"430"	""			
"710.9371"	"710.935412"	"0"	""			
"711.39879"	"711.398766"	"170"	""			
"711.9977"	"711.99597"	"0"	""			
"712.0334"	"712.03267"	"29"	""			
"712.4286"	"712.426818"	"0"	""			
"713.2509"	"713.249790"	"120"	""			
"713.9861"	"713.986103"	"150"	""			
"714.04617"	"714.046237"	"250"	""			
"714.5793"	"714.579697"	"90"	""			
"715.1197"	"715.12071"	"90"	""			
"715.7067"	"715.705013"	"0"	""			
"716.0764"	"716.077189"	"30"	""			
"716.6514"	"716.64974"	"0"	""			
"717.2987"	"717.29780"	"30"	""			
"717.41350"	"717.41331"	"300"	""			
"717.61860"	"717.618566"	"140"	""			
"717.67213"	"717.672141"	"370"	""			
"717.9048"	"717.90481"	"30"	""			
"718.1903"	"718.188574"	"30"	""			
"718.7438"	"718.742280"	"61"	""			
"718.8415"	"718.840918"	"91"	""			
"719.113302"	"719.113260"	"1200"	""			
"719.4925"	"719.492639"	"91"	""			
"719.59576"	"719.595829"	"84"	""			
"721.6158"	"721.615467"	"120"	""			
"721.77566"	"721.775639"	"500"	""			
"722.51099"	"722.510967"	"130"	""			
"723.92645"	"723.926199"	"79"	""			
"724.0981"	"724.099071"	"160"	""			
"724.22842"	"724.22863"	"85*"	""			
"725.05895"	"725.059070"	"130"	""			
"725.7189"	"725.719647"	"120"	""			
"728.9438"	"728.944062"	"95"	""			
"730.54043"	"730.540433"	"560"	""			
"730.8515"	"730.850705"	"160"	""			
"731.2255"	"731.225574"	"63"	""			
"732.3851"	"732.384650"	"130"	""			
"733.2015"	"733.201737"	"95"	""			
"733.55772"	"733.557607"	"200"	""			
"733.77812"	"733.778162"	"130"	""			
"733.8591"	"733.859078"	"160"	""			
"734.63428"	"734.634254"	"140"	""			
"734.70430"	"734.704359"	"120"	""			
"734.9315"	"734.931058"	"95"	""			
"735.2581"	"735.25636"	"160"	""			
"735.30168"	"735.301731"	"180"	""			
"735.4610"	"735.460326"	"63"	""			
"735.83449"	"735.834511"	"140"	""			
"735.9069"	"735.906501"	"63"	""			
"738.0156"	"738.015141"	"260"	""			
"738.9264"	"738.926093"	"640"	""			
"739.343796"	"739.343785"	"1100"	""			
"739.60118"	"739.601290"	"65"	""			
"739.97241"	"739.97264"	"70"	""			
"741.17387"	"741.173831"	"330"	""			
"741.2008"	"741.200063"	"130"	""			
"741.4052"	"741.404643"	"160"	""			
"743.1378"	"743.137876"	"160"	""			
"743.1680"	"743.168744"	"130"	""			
"743.7708"	"743.77053"	"64"	""			
"743.8494"	"743.848575"	"64"	""			
"743.9086"	"743.908597"	"260"	""			
"745.4096"	"745.40913"	"64"	""			
"747.9821"	"747.98065"	"100"	""			
"748.3374"	"748.33601"	"66"	""			
"748.4002"	"748.39929"	"33"	""			
"748.77171"	"748.771573"	"100"	""			
"748.8169"	"748.81699"	"66"	""			
"749.01092"	"749.010751"	"100"	""			
"749.7882"	"749.78842"	"130"	""			
"750.87924"	"750.879498"	"66"	""			
"750.9517"	"750.952917"	"33"	""			
"751.13498"	"751.135001"	"390"	""			
"751.4604"	"751.460240"	"33"	""			
"751.48963"	"751.489717"	"75*"	""			
"752.2654"	"752.265358"	"67"	""			
"752.53276"	"752.532805"	"130"	""			
"752.550742"	"752.550765"	"1800"	""			
"752.84891"	"752.848740"	"200"	""			
"753.4224"	"753.423357"	"100"	""			
"753.64364"	"753.643878"	"220"	""			
"754.7309"	"754.729087"	"34"	""			
"755.6892"	"755.688650"	"34"	""			
"756.65296"	"756.652958"	"480"	""			
"760.8659"	"760.866148"	"68"	""			
"761.4810"	"761.478769"	"100"	""			
"761.6576"	"761.655939"	"34"	""			
"762.05895"	"762.058856"	"59"	""			
"762.3440"	"762.343509"	"34"	""			
"762.35682"	"762.356849"	"75"	""			
"762.43122"	"762.431212"	"140"	""			
"763.3890"	"763.390296"	"69"	""			
"763.7767"	"763.775988"	"34"	""			
"764.49649"	"764.496467"	"120"	""			
"767.62195"	"767.621975"	"370"	""			
"768.53073"	"768.530731"	"740"	""			
"770.11081"	"770.110784"	"220"	""			
"770.95522"	"770.955193"	"260*"	""			
"770.95522"	"770.95524"	"260*"	""			
"772.9542"	"772.952291"	"72"	""			
"773.17386"	"773.173827"	"550"	""			
"774.39552"	"774.395523"	"130"	""			
"774.7415"	"774.74292"	"180"	""			
"774.8368"	"774.837719"	"72"	""			
"776.46539"	"776.465419"	"92"	""			
"777.3429"	"777.342109"	"73"	""			
"778.4608"	"778.460462"	"73"	""			
"778.6444"	"778.64306"	"73"	""			
"778.78003"	"778.780029"	"660"	""			
"780.6029"	"780.604505"	"150"	""			
"780.7026"	"780.70370"	"180"	""			
"781.1159"	"781.114963"	"73"	""			
"781.5866"	"781.58481"	"36"	""			
"781.61535"	"781.614873"	"130*"	""			
"781.8331"	"781.83474"	"150"	""			
"782.4041"	"782.404275"	"74"	""			
"783.37737"	"783.377474"	"71"	""			
"783.44578"	"783.445789"	"620"	""			
"783.4805"	"783.482131"	"74"	""			
"783.5266"	"783.526227"	"74"	""			
"783.6081"	"783.605735"	"37"	""			
"783.6703"	"783.66843"	"0"	""			
"784.96255"	"784.962558"	"280"	""			
"785.3482"	"785.345936"	"0"	""			
"786.33999"	"786.339994"	"180"	""			
"787.1284"	"787.13065"	"150"	""			
"787.54627"	"787.546331"	"170"	""			
"787.70757"	"787.707568"	"150"	""			
"788.0761"	"788.077415"	"150"	""			
"788.3986"	"788.39775"	"37"	""			
"789.1743"	"789.176343"	"110"	""			
"789.2892"	"789.28765"	"110"	""			
"789.47914"	"789.478959"	"60"	""			
"789.64260"	"789.642562"	"160"	""			
"792.89545"	"792.895429"	"55"	""			
"793.3275"	"793.325425"	"74"	""			
"793.4889"	"793.48698"	"0"	""			
"793.6475"	"793.64789"	"74"	""			
"794.50700"	"794.50696"	"200"	""			
"794.5845"	"794.58303"	"0"	""			
"797.2881"	"797.28767"	"160"	""			
"797.3517"	"797.35186"	"200"	""			
"798.12264"	"798.122645"	"280"	""			
"798.16774"	"798.167755"	"140"	""			
"798.3722"	"798.371524"	"39"	""			
"798.43686"	"798.436847"	"72"	""			
"800.64583"	"800.645546"	"120*"	""			
"801.56430"	"801.564174"	"96*"	""			
"802.0742"	"802.07422"	"79"	""			
"803.68332"	"803.682905"	"95"	""			
"805.3010"	"805.301411"	"39"	""			
"805.3584"	"805.35784"	"39"	""			
"805.45357"	"805.453562"	"150"	""			
"808.26845"	"808.26907"	"81*"	""			
